Year,Month,Day,TradingPeriod,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
2024,8,14,3,615.3513554633472,615.3564636678201,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,6,6,845.399508990318,845.380491349481,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2024,8,11,2,717.5417219917013,717.5650242214533,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,7,42,890.9108535862479,890.9224377224199,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,3,40,820.3540248962655,820.3940199335549,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,8,6,46,870.2624135546334,870.2630588235295,-0.5000000000000014,0.8660254037844378,-0.8660254037844385,-0.5000000000000004
2024,5,29,35,758.8738154761904,758.7888266825491,0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2024,8,7,24,768.8015006915629,768.8128027681661,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,7,13,19,486.0160165975104,486.02798932384337,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2024,8,10,35,816.2320746887966,816.1922560553634,0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,13,10,626.5586247777119,626.4394009489918,0.4999999999999999,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,7,24,17,634.4078423236515,634.4000416666667,-0.9659258262890684,-0.2588190451025206,-0.4999999999999998,-0.8660254037844388
2024,8,2,2,565.6077731673582,565.6849896193771,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,7,4,44,471.7054495159059,471.7210103806228,-0.8660254037844393,0.4999999999999991,-0.4999999999999998,-0.8660254037844387
2024,8,2,46,822.8918326417704,822.8591349480969,-0.5000000000000014,0.8660254037844378,-0.8660254037844385,-0.5000000000000004
2024,8,5,42,850.0802282157676,850.1006782006921,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,11,15,529.6844674965422,529.5179169550173,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,5,20,33,512.0973095238095,512.0729005360333,0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2024,8,10,46,814.8862724757953,814.891785467128,-0.5000000000000014,0.8660254037844378,-0.8660254037844385,-0.5000000000000004
2024,8,7,27,862.3282039122704,862.3353440094899,0.7071067811865474,0.7071067811865477,-0.8660254037844385,-0.5000000000000004
2024,5,20,21,578.2483392857142,578.2729184038118,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387
2024,8,20,12,572.8883817427386,572.676339100346,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,13,9,566.2582157676349,566.1435049833888,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2024,7,20,44,472.6916251728907,472.7474532871972,-0.8660254037844393,0.4999999999999991,-0.4999999999999998,-0.8660254037844387
2024,8,6,45,882.768531120332,882.7788870431893,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,7,4,17,489.5179322268327,489.5446712802769,-0.9659258262890684,-0.2588190451025206,-0.4999999999999998,-0.8660254037844387
2024,8,6,3,847.3846957123098,847.3669757785467,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,21,12,495.24383125864455,495.1068373702422,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,7,13,20,488.36995257854176,488.3400533807829,-0.8660254037844387,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2024,8,7,33,831.9470456431535,831.9153737541528,0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,16,11,628.3736445366528,628.2763114186852,0.258819045102521,-0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,19,3,570.8311756569848,570.8479861591695,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,3,15,581.9788865836791,581.7789757785467,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,12,13,498.56512151748666,498.4132325029656,-0.2588190451025208,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2023,6,9,16,1052.6489523809523,1052.8804645622397,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024,8,6,38,914.0710235131396,914.0994878892734,-0.4999999999999991,-0.8660254037844393,-0.8660254037844385,-0.5000000000000004
2024,7,17,29,644.5699703615886,644.5686298932384,0.9659258262890682,0.2588190451025207,-0.4999999999999997,-0.8660254037844388
2024,8,6,30,767.4105048409406,767.4051903114187,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,8,8,19,759.1547717842324,759.1657632398754,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,8,3,14,823.4281811894883,823.3954463667819,-0.4999999999999998,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,12,36,549.755,549.6270380622836,3.67394039744206e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2023,5,12,21,518.8534464285715,518.9407564026207,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387
2024,7,17,36,527.3012793914246,527.2584013840831,3.67394039744206e-16,-1.0,-0.4999999999999998,-0.8660254037844387
2024,8,8,21,882.0979979253111,882.1065628245068,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,7,28,34,510.7652904564315,510.5719723183391,0.4999999999999998,-0.8660254037844387,-0.4999999999999998,-0.8660254037844387
2024,8,2,35,715.9705670816044,715.8641730103806,0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,1,32,541.9676597510373,541.9162873754152,0.866025403784439,-0.4999999999999992,-0.8660254037844385,-0.5000000000000004
2024,12,12,17,538.971410123967,539.2499328165375,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
2024,8,1,33,570.7933195020746,570.7251957295374,0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,3,13,808.6212102351313,808.5787197231834,-0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,15,34,680.85336791148,680.7160069204152,0.4999999999999998,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,14,21,632.1416390041494,632.1521621621622,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,7,17,37,478.51941908713695,478.5805467128028,-0.2588190451025201,-0.9659258262890684,-0.4999999999999998,-0.8660254037844387
2024,8,20,38,513.8374748073503,513.9316429418742,-0.4999999999999991,-0.8660254037844392,-0.8660254037844385,-0.5000000000000004
2024,7,17,31,626.970515708358,626.9617497034401,0.9659258262890684,-0.2588190451025202,-0.4999999999999997,-0.8660254037844388
2024,8,3,1,800.1181090693539,800.1403677342822,0.2588190451025207,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,12,48,482.19743430152135,482.19993079584776,-4.898587196589413e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,10,38,804.1069986168742,804.1149550173011,-0.4999999999999991,-0.8660254037844393,-0.8660254037844385,-0.5000000000000004
2024,8,13,43,838.9224066390042,838.9307543252595,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,5,8,38,2777.2569166666667,2777.1980900750623,-0.4999999999999991,-0.8660254037844393,0.5,-0.8660254037844387
2024,8,13,42,781.1240594744122,781.1446366782006,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,5,14,829.1613396561944,829.1338018979834,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,7,14,992.5097154712508,992.1190925266905,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,29,38,520.1954534676942,520.3227105575326,-0.4999999999999991,-0.8660254037844392,-0.8660254037844385,-0.5000000000000004
2024,8,13,37,462.0356708160442,461.9973425605537,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,7,31,28,478.5782226832641,478.5929411764706,0.8660254037844385,0.5000000000000004,-0.4999999999999998,-0.8660254037844387
2024,8,3,45,835.6130290456431,835.5874948096886,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,8,7,31,858.0203803596127,858.0125882352941,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2024,8,11,4,685.6961825726141,685.7000968858132,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,8,27,866.9500484094053,866.9453010380622,0.7071067811865474,0.7071067811865477,-0.8660254037844385,-0.5000000000000004
2024,5,8,40,460.842244047619,460.9238415723645,-0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
2024,8,19,44,697.7565698478561,697.9363321799308,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,8,2,3,676.8574550484094,676.8220346020761,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,8,38,884.2738934993085,884.2810449826991,-0.4999999999999991,-0.8660254037844393,-0.8660254037844385,-0.5000000000000004
2024,7,15,26,548.6174273858921,548.6245397923875,0.5,0.8660254037844386,-0.4999999999999998,-0.8660254037844387
2024,8,6,43,921.9265477178424,921.9676495016612,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,1,31,35,463.33325,463.4727099463967,0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387
2024,8,7,29,701.2839280774551,701.2124152249136,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2023,5,23,17,466.5088452380952,466.6189458010721,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2024,8,8,12,762.4851452282157,762.4084705882353,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,7,6,840.3912448132779,840.3683737024222,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2023,5,18,36,458.5798472222222,458.5924530924253,3.673940397442059e-16,-1.0,0.5,-0.8660254037844387
2024,8,6,35,661.6229638411381,661.4980664294187,0.2588190451025208,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,8,9,755.6469294605808,755.5665882352941,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2024,8,13,18,495.5461351511559,495.55209371293,-1.0,-1.8369701987210294e-16,-0.8660254037844385,-0.5000000000000004
2023,6,13,36,1546.5762701733413,1546.504587320574,3.6739403974420594e-16,-1.0,1.2246467991473532e-16,-1.0
2024,8,7,5,846.4484564315353,846.4268438538206,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,5,29,34,594.6120416666666,594.5455926146516,0.4999999999999998,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2024,1,17,34,480.29374999999993,480.2509034051425,0.4999999999999998,-0.8660254037844388,0.5,0.8660254037844387
2024,8,5,44,870.5146473029046,870.5144083044983,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,8,5,34,839.5261766449318,839.5063226571767,0.4999999999999998,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,11,7,650.6217496542185,650.6100692041523,0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,8,1,39,473.6200691562932,473.5947474048443,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,8,3,771.0531713100179,771.0312574139977,0.7071067811865475,0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2024,5,29,36,668.2840595238097,668.2846277546158,3.673940397442059e-16,-1.0,0.4999999999999999,-0.8660254037844387
2024,8,11,23,573.7645998814463,573.8426868327402,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,2,24,471.42600968188106,471.4491833910034,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,13,39,680.4618533886584,680.426982698962,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,3,36,690.1553803596128,690.0307128027682,3.67394039744206e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,7,2,849.1960995850623,849.179910034602,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2023,5,16,17,523.5243541666666,523.7922793606671,-0.9659258262890684,-0.2588190451025206,0.5,-0.8660254037844387
2024,5,9,44,664.0073095238095,664.062316855271,-0.8660254037844393,0.4999999999999991,0.4999999999999999,-0.8660254037844387
2024,7,24,13,533.288885595732,533.0896322657177,-0.2588190451025208,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2024,7,15,25,550.365878284924,550.3742006920415,0.2588190451025211,0.965925826289068,-0.4999999999999998,-0.8660254037844387
2024,7,17,21,582.6900889152341,582.7322360616845,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388
2024,8,2,36,755.0267012448134,754.9467820069204,3.67394039744206e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,7,25,810.0673513139694,810.1090519031143,0.2588190451025211,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,7,25,16,502.137531120332,502.1263667820069,-0.8660254037844385,-0.5000000000000004,-0.4999999999999998,-0.8660254037844387
2024,8,6,42,902.6317704011066,902.6525190311418,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,17,31,847.0410027662517,847.0155986159169,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2024,8,3,16,761.8913485477179,761.8156470588236,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2024,7,23,43,492.6467753408417,492.70810201660737,-0.9659258262890684,0.2588190451025201,-0.4999999999999997,-0.8660254037844388
2023,6,13,15,596.1679617453676,595.6317045454546,-0.7071067811865472,-0.7071067811865479,1.2246467991473532e-16,-1.0
2024,8,5,3,801.4696680497925,801.3982969885774,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,12,12,19,2469.951570247934,2475.0652795031056,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
2024,8,11,47,782.1160995850623,782.0923546856465,-0.2588190451025209,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,7,22,862.8500553250345,862.8870795847752,-0.5000000000000004,0.8660254037844385,-0.8660254037844385,-0.5000000000000004
2024,8,5,39,883.4030982019362,883.4122145328719,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,2,43,835.0581811894882,835.0397508650518,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,8,7,13,846.2686030428767,846.2481176470588,-0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,5,13,36,604.6855238095238,604.6498153662894,3.673940397442059e-16,-1.0,0.4999999999999999,-0.8660254037844387
2024,8,8,5,564.7466721991701,564.7180564784054,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2023,8,2,36,762.2933819444444,761.8535719249479,3.673940397442059e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,6,20,832.1911677534084,832.2284994068802,-0.8660254037844387,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,8,29,866.7896542185341,866.7847612456748,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,7,20,46,458.83733748271095,458.87211072664354,-0.5000000000000014,0.8660254037844378,-0.4999999999999998,-0.8660254037844387
2024,8,3,33,575.4805186721992,575.3526505190312,0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,7,31,16,459.58970954356846,459.5941314878893,-0.8660254037844385,-0.5000000000000004,-0.4999999999999998,-0.8660254037844387
2024,8,10,15,690.2953526970954,690.1717577854671,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,12,42,607.3157261410788,607.3976885813149,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,3,2,764.9332849239281,764.9297577854671,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2023,6,12,16,793.6862701733412,793.8852631578947,-0.8660254037844386,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024,8,6,12,862.5617496542186,862.5532802768166,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,7,23,37,546.374571230982,546.3392110726644,-0.2588190451025201,-0.9659258262890684,-0.4999999999999998,-0.8660254037844387
2024,8,5,6,801.8171369294604,801.539125,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2024,8,11,1,781.4175380359611,781.4806643598616,0.2588190451025207,0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,7,30,22,644.1737700059275,644.1491933570582,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388
2024,8,2,17,501.23642461964033,501.23519031141865,-0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,7,15,23,543.3470124481328,543.3492525951557,-0.2588190451025215,0.965925826289068,-0.4999999999999998,-0.8660254037844387
2024,5,8,17,3474.8670694444445,3477.0015844336344,-0.9659258262890684,-0.2588190451025206,0.5,-0.8660254037844387
2024,8,21,37,475.10205912863074,475.1177166580176,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,10,4,802.1446473029046,802.1492456747404,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,2,5,632.8118395573997,632.7973356401384,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,8,7,35,862.4307705986959,862.4241814946619,0.2588190451025208,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,2,29,671.3850760719225,671.330615916955,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,8,2,16,524.4368948824343,524.4267128027682,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2024,7,20,39,514.0300345781467,514.1359307958478,-0.7071067811865466,-0.7071067811865485,-0.4999999999999998,-0.8660254037844387
2024,7,20,22,640.6760027662517,640.6639930795848,-0.5000000000000004,0.8660254037844385,-0.4999999999999998,-0.8660254037844387
2024,8,21,16,604.4842531120332,604.4704982698962,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2024,8,2,1,652.8213485477179,652.7721038062283,0.2588190451025207,0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2023,5,11,36,1860.0130208333333,1859.8241348158444,3.673940397442059e-16,-1.0,0.5,-0.8660254037844387
2024,8,11,17,810.0010027662515,809.976615916955,-0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,8,15,31,516.8833076467101,516.8062514827996,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2023,5,16,16,1395.5263055555554,1396.230833912439,-0.8660254037844385,-0.5000000000000004,0.5,-0.8660254037844387
2024,5,9,39,2924.0646845238093,2924.6666885050627,-0.7071067811865466,-0.7071067811865485,0.4999999999999999,-0.8660254037844387
2024,8,1,35,562.6403596127248,562.536339100346,0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,7,26,14,494.9030112625964,494.6899822064057,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
2024,8,13,8,539.8388070539419,539.7869055036344,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,8,7,20,862.4202726733846,862.4681138790036,-0.8660254037844387,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,17,37,865.0958782849239,865.0841799307958,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,11,34,712.6362863070539,712.5551833910034,0.4999999999999998,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,3,47,828.1184699170125,828.0948261546445,-0.2588190451025209,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,5,20,30,520.8346250000001,520.8460750446695,1.0,1.1943401194869637e-15,0.4999999999999999,-0.8660254037844387
2024,8,8,36,874.8520450503853,874.8520166073547,3.673940397442059e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,3,20,17,537.8060490137477,537.7974700956938,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17
2024,8,14,32,498.2527593360996,498.2323987538941,0.8660254037844392,-0.4999999999999992,-0.8660254037844385,-0.5000000000000004
2024,8,5,48,838.8848132780083,838.8648719723184,-4.898587196589413e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,8,17,836.3963692946056,836.4124844290658,-0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,1,30,36,490.7814523809524,490.7678439547349,3.673940397442059e-16,-1.0,0.4999999999999999,0.8660254037844387
2024,8,10,14,813.9004495159058,813.860678200692,-0.4999999999999998,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,3,44,858.0683264177042,858.0593840830451,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,7,6,19,503.2426486860304,503.2186297577855,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844387
2024,8,6,36,840.66158861885,840.6387129300119,3.673940397442059e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2023,11,1,17,561.1714819205691,561.2151482799526,-0.9659258262890682,-0.2588190451025206,-0.5000000000000004,0.8660254037844384
2024,8,3,3,648.5736099585062,648.6063391003461,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,5,46,838.6917911479945,838.7171141868512,-0.5000000000000014,0.8660254037844378,-0.8660254037844385,-0.5000000000000004
2023,5,25,16,564.2085333333333,564.1179899916597,-0.8660254037844385,-0.5000000000000004,0.5,-0.8660254037844387
2024,8,20,46,483.57633471645926,483.6868788927336,-0.5000000000000014,0.8660254037844378,-0.8660254037844385,-0.5000000000000004
2024,7,4,37,477.6067911479945,477.6249965397924,-0.2588190451025201,-0.9659258262890684,-0.4999999999999998,-0.8660254037844387
2024,8,10,47,822.9875518672198,822.9808927335639,-0.2588190451025209,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,7,17,32,619.5056312981624,619.4894246737841,0.8660254037844392,-0.4999999999999991,-0.4999999999999997,-0.8660254037844388
2024,8,6,48,855.9456708160442,855.9370103806228,-4.898587196589413e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,5,26,810.286396957123,810.2977785467128,0.5,0.8660254037844386,-0.8660254037844385,-0.5000000000000004
2024,8,3,43,856.7564591977872,856.7329639889196,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,8,17,30,840.8922752420472,840.8648373702422,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,8,2,14,520.8201798063624,520.6486297577854,-0.4999999999999998,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,7,26,17,701.5009128630705,701.5940830449827,-0.9659258262890684,-0.2588190451025206,-0.4999999999999998,-0.8660254037844387
2024,8,6,21,866.6530527563721,866.6642941874259,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,5,12,17,567.7067499999999,567.7163585823488,-0.9659258262890684,-0.2588190451025206,0.5,-0.8660254037844387
2024,8,3,22,834.5741701244813,834.6186712802768,-0.5000000000000004,0.8660254037844385,-0.8660254037844385,-0.5000000000000004
2024,8,7,41,875.3600355660936,875.3631613285884,-0.9659258262890678,-0.2588190451025225,-0.8660254037844385,-0.5000000000000004
2024,8,5,13,824.5385595732068,824.5077520759194,-0.2588190451025208,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,7,17,44,491.26410788381736,491.3518339100346,-0.8660254037844393,0.4999999999999991,-0.4999999999999998,-0.8660254037844387
2024,7,30,13,550.3549436870184,550.175931198102,-0.2588190451025208,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2024,5,20,31,562.1400208333333,562.1819735927727,0.9659258262890684,-0.2588190451025202,0.5,-0.8660254037844387
2024,8,13,27,675.3739241256669,675.480053380783,0.7071067811865474,0.7071067811865477,-0.8660254037844385,-0.5000000000000004
2024,8,8,4,632.5300622406639,632.5694186851211,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,11,37,819.8345228215767,819.8262811387901,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,14,13,808.3279964433907,808.2831672597864,-0.2588190451025208,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,19,42,768.1598271092671,768.1227958477508,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,10,39,755.1537966804979,755.2840830449827,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,5,45,843.8481535269709,843.8494325259516,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,1,30,34,774.8012083333334,774.2155683003128,0.4999999999999998,-0.8660254037844388,0.4999999999999999,0.8660254037844387
2024,1,30,32,612.4479226190476,612.2850684931507,0.8660254037844393,-0.4999999999999993,0.4999999999999999,0.8660254037844387
2024,8,3,10,815.0226071922546,814.9828235294117,0.5,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,2,31,757.1387621023513,757.08246366782,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2024,8,14,14,765.2738352104327,765.2031316725978,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,3,4,802.5552282157677,802.5080692041522,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,7,17,22,509.34543568464727,509.3860379596678,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388
2024,8,2,40,813.7170816044261,813.7324913494809,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,8,2,45,814.6848755186721,814.7031349480969,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,8,2,4,664.2572890733057,664.2407612456748,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,7,20,29,568.7818197984589,568.840646500593,0.9659258262890682,0.2588190451025207,-0.4999999999999997,-0.8660254037844388
2024,8,5,31,625.2563129816241,625.1420877817319,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2024,8,12,38,485.4474965421854,485.47676816609,-0.4999999999999991,-0.8660254037844393,-0.8660254037844385,-0.5000000000000004
2024,8,5,24,711.7838055720214,711.9232147093713,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,7,23,16,726.3069017980636,726.3581937716264,-0.8660254037844385,-0.5000000000000004,-0.4999999999999998,-0.8660254037844387
2024,8,19,36,620.9521280379372,620.8551660735469,3.673940397442059e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2023,6,6,36,996.1826607142858,996.2637701012508,3.673940397442059e-16,-1.0,1.2246467991473532e-16,-1.0
2024,8,13,1,457.65816834617664,457.6684223013048,0.2588190451025207,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,5,16,884.4815629322269,884.4888304498271,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
